author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Graves Jordan	http://www.youtube.com/channel/UCNSDNHP7vuPC88ELHUHivGg	XCYBER Thank you for being a trusted mentor through your videos.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzVMkX1m-oaadwBS994AaABAg	UgzVMkX1m-oaadwBS994AaABAg	2023-07-18T22:21:41Z	jQCqglG5IBQ
Troy Smith	http://www.youtube.com/channel/UCRwaxneQJWrQs7MrMK-epPg	XCYBER Networking seems to be the biggest factor in getting hired in CS/IT.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwewzeNV_xtF_8ZQXF4AaABAg	UgwewzeNV_xtF_8ZQXF4AaABAg	2023-07-17T14:53:32Z	jQCqglG5IBQ
Ephraxxxxx	http://www.youtube.com/channel/UCWmsoSox58_fE4BzIfu97Vw	XCYBER The knowledge and insights you provide have been invaluable in my professional growth.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwhqYBcC4WCDyT2mqZ4AaABAg	UgwhqYBcC4WCDyT2mqZ4AaABAg	2023-07-19T07:47:48Z	jQCqglG5IBQ
TheProgrammingMogul	http://www.youtube.com/channel/UCYErcfC-mCsTHwNAsN-m7ZA	XCYBER I have really enjoyed all the last videos especially the interviews which to my knowledge is not something a lot of youtubers have done to showcase the application process.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzxsqHkITH4rwgiLFR4AaABAg	UgzxsqHkITH4rwgiLFR4AaABAg	2023-07-17T20:52:22Z	jQCqglG5IBQ
0xkakachi	http://www.youtube.com/channel/UCKpB_UPsYQ3Bty1liU4VtCA	XCYBER Thank you for your video....soon i am going to get a job sir	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyU5-FnMCj9q50SAi14AaABAg	UgyU5-FnMCj9q50SAi14AaABAg	2023-07-18T03:33:35Z	jQCqglG5IBQ
Alexander Goldfarb	http://www.youtube.com/channel/UC6K1plp65Q7WIMuv91P6xfw	XCYBER How do you recommend expanding your the geographic area when creating applications? Just manually setting it to the closest states (or flyover states, etc) and do it like that?	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugy6uQQyI9UaCm-TeAh4AaABAg	Ugy6uQQyI9UaCm-TeAh4AaABAg	2023-07-17T23:35:24Z	jQCqglG5IBQ
Alexander Hamilton	http://www.youtube.com/channel/UCld7H22b4-8rETVvsF3PPSw	XCYBER thank you for the chance to win $50	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwKQW5eD984e0i_mp54AaABAg	UgwKQW5eD984e0i_mp54AaABAg	2023-07-18T16:59:23Z	jQCqglG5IBQ
Prosper Wisdom	http://www.youtube.com/channel/UCRORDpepo3qMkaGz29ZaZpg	XCYBER Your expertise and genuine desire to help others are evident. Thank you for being a constant source of inspiration and for empowering us to achieve greatness.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzRJJp6Xak4ynbhowR4AaABAg	UgzRJJp6Xak4ynbhowR4AaABAg	2023-07-18T14:19:40Z	jQCqglG5IBQ
Danny estudillo	http://www.youtube.com/channel/UC0KkK9fhEmw0XjjhX5toEhA	XCYBER thank you for the chance to win $50	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzlOJWpnKdDwcwtecN4AaABAg	UgzlOJWpnKdDwcwtecN4AaABAg	2023-07-18T16:24:40Z	jQCqglG5IBQ
Jerry Asagba	http://www.youtube.com/channel/UCh2P_cGM9m_j6wXEg1VAalg	XCYBER although it’s a solid idea it also takes into account that you have money saved like you said If I’m in USA looking for a job, how would I have enough money to travel and settle in Japan, not sure the employer would do that.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwPIXB32c8MPargNdp4AaABAg	UgwPIXB32c8MPargNdp4AaABAg	2023-07-17T14:08:43Z	jQCqglG5IBQ
