author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Joe Joe	http://www.youtube.com/channel/UCc3CuRVRdWc_c29Ye4c7IIg	CISO I kind of disagree with the degree part not being needed if the other areas are strong certifications and experience. It’s a lot of interviews where I have been rejected due to no degree. But I guess it’s the market right now and schools like WGU have folks out here with a degree and certifications. Plus the hiring managers are asking for a degree or 10+ yrs of experience for entry level. I’m not sure anymore if my skills will ever be more important than a degree in this market right now.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugy2XkFSL9RmKJiu8Q14AaABAg	Ugy2XkFSL9RmKJiu8Q14AaABAg	2023-07-03T15:22:25Z	LweW1RypjD4
Jay D	http://www.youtube.com/channel/UCWbHClyDiF0lsIaL7hpr_yg	CISO  Great video again Josh thanks! As a person who is making a career change at 29 years old with marketing background i think i have to get those certificates no matter what. I just finished Google's Cybersecurity program and now preparing for Security + which feels very theoretical and easy after Google's program. After that i will be getting my hands on Technical Skills with Blue Team 1 and ofcourse your program!  After that i think i will be confident and capable enough to apply for the jobs for real.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyaoJXhphZRrhCAS1V4AaABAg	UgyaoJXhphZRrhCAS1V4AaABAg	2023-07-03T18:06:44Z	LweW1RypjD4
Oluwatobi Gomez	http://www.youtube.com/channel/UCcuQgxlh0up8SWjWCOKda5Q	CISO, i agree you don't have to be perfect in all aspect but one  has to be at a reasonable level	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugx3yDRVrxEKfjj4XKl4AaABAg	Ugx3yDRVrxEKfjj4XKl4AaABAg	2023-07-03T15:24:40Z	LweW1RypjD4
Fuenini	http://www.youtube.com/channel/UC3HnNMfAcBVCrky_Fr8Amsw	CISO I have a friend who do no even have any certificates nor prior experience and got the job right away when they asked her this one question. A question about how to test employees about cybersecurity knowledge and how to mitigate. She literally just said that she will send fake phising emails to test how vulnerable the company and got the job on the spot. As someone who Is still studying, I was flabbergasted when she told me what happened in the interview.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzVCcXM4wExRWpvOi54AaABAg	UgzVCcXM4wExRWpvOi54AaABAg	2023-07-04T16:17:35Z	LweW1RypjD4
Maykayla Pagae	http://www.youtube.com/channel/UCFjabsw1El-jg453Mho0iWw	"CISO				  CompTIA Security+ certification demonstrates your knowledge of security policies, procedures, and standards, enabling you to develop and implement effective security measures"	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugxot-dgrs3m7z8nio54AaABAg	Ugxot-dgrs3m7z8nio54AaABAg	2023-07-05T13:46:41Z	LweW1RypjD4
Alkippe Hildegard	http://www.youtube.com/channel/UCx-v2n9-f19hVnmLKDhyN1w	"CISO				  Employers value CompTIA Security+ certification as it ensures that you possess the necessary skills to protect their digital assets and intellectual property."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugy1uVP59TQhoVjmyyR4AaABAg	Ugy1uVP59TQhoVjmyyR4AaABAg	2023-07-05T13:43:40Z	LweW1RypjD4
John Vang	http://www.youtube.com/channel/UC9pnlKAGB7wk0yQ6Nl1xntA	Ciso I agree with you that Google Cybersecurity Certificate is more hands on than Security +	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwOmpH6Qqm33yFlQoR4AaABAg	UgwOmpH6Qqm33yFlQoR4AaABAg	2023-07-03T19:11:15Z	LweW1RypjD4
Evan Redden	http://www.youtube.com/channel/UCJQHNDJ5V6XES4g7fw-B7Fg	CISO  I looked through your Python script for selecting secret word comments to see how it worked, and I noticed that you made a function to delete old CSV files used for previous contests. Your program then creates a new CSV file to replace the old file and appends new data to that file.   However, this process could be simplified by opening the file (using Python's built-in open function) and overwriting it to turn it into a blank CSV. From there, your new data can be appended to the same file. That way you do not have to delete a file and then make a new one.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugz68kitA4AfjUTGl4R4AaABAg	Ugz68kitA4AfjUTGl4R4AaABAg	2023-07-03T15:02:33Z	LweW1RypjD4
Lenin Machado	http://www.youtube.com/channel/UCK3IEaGFmRdrR7sqDLq-AHA	CISO  I agree with your perspective in this video because, after conducting additional research and watching your videos, I am starting to realize that there isn't just one path to enter the field of tech and cybersecurity. There are numerous avenues to explore. I believe the character builder analogy, with its emphasis on skills and armor, is an excellent way to demonstrate the importance of acquiring the necessary skills for a successful career in this field.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzcvAB0mrP_nu-dGXx4AaABAg	UgzcvAB0mrP_nu-dGXx4AaABAg	2023-07-03T21:14:13Z	LweW1RypjD4
Michael Wells	http://www.youtube.com/channel/UC3LM6tec_2Hi9EI-f2yF2Lg	CISO and CISA are two certs that I have though about getting. I've really adaptable when it comes to whatever a job needs me to do. The problem I have is that I need them to hire me first so I can show it! They always want someone who is tailor made to their environment.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyDddwLjZyCk1lha0J4AaABAg	UgyDddwLjZyCk1lha0J4AaABAg	2023-07-03T17:49:16Z	LweW1RypjD4
bell	http://www.youtube.com/channel/UCELAY5TkosULFPLUO-jTWLQ	CISO  I like that you mentioned how beneficial ChatGPT can be. It has been an essential part of my job search process and has helped me with interviews, formatting cover letters and learning IT terms.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwjtshvJRTcIHBSJWB4AaABAg	UgwjtshvJRTcIHBSJWB4AaABAg	2023-07-03T15:12:50Z	LweW1RypjD4
irSteven	http://www.youtube.com/channel/UCU-kynZoIryW0yCtBbwRuTQ	CISO Had to watch twice to get all the codes😀	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugw3ZyKm7sU0UA-8plh4AaABAg	Ugw3ZyKm7sU0UA-8plh4AaABAg	2023-07-03T21:50:27Z	LweW1RypjD4
Ivka Paz	http://www.youtube.com/channel/UCvfRPUiYOfOyjwQ06UotWLw	"CISO				   The multiple-choice format of the certification exam may not effectively assess an individual's practical problem-solving abilities and critical thinking skills."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgxawXHV2g54OZBflS14AaABAg	UgxawXHV2g54OZBflS14AaABAg	2023-07-05T13:35:08Z	LweW1RypjD4
YeeInTheLab	http://www.youtube.com/channel/UClxdV9fINMAuWF_Qb370yKg	CISO: I agree that the security+ is a more recognized certificate and will land you more job however it’s not as hands on.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyW74fWzUCoK_XhtnV4AaABAg	UgyW74fWzUCoK_XhtnV4AaABAg	2023-07-03T15:20:22Z	LweW1RypjD4
Terence Brown	http://www.youtube.com/channel/UCMY80il42aHtsLHzVwrlBoQ	CISO would be the ultimate goal of mines. I agree with you on raising all of your stats as much as you can. Knowledge is endless. A lof of these stats are priceless.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzhdEfRxU8pNdo1zyZ4AaABAg	UgzhdEfRxU8pNdo1zyZ4AaABAg	2023-07-03T14:48:01Z	LweW1RypjD4
Laba Daba	http://www.youtube.com/channel/UCcp5CI4eibMLyMMhCl7Ck9g	CISO This video is pretty good and helpful in all honesty and I think that it does provide a good idea and information on the purpose, use and effectiveness of Sec+ cert.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugx3ckydkEGtMx-T3Bh4AaABAg	Ugx3ckydkEGtMx-T3Bh4AaABAg	2023-07-04T03:19:24Z	LweW1RypjD4
Jonathan Cruz	http://www.youtube.com/channel/UCrOCGYttdEoqux37JCcePdg	"NIST CISO 800-53 RMF I found this video incredibly insightful and thought-provoking. The discussion on the value of certifications, particularly CompTIA Security Plus, was enlightening. I appreciate how you emphasized the importance of considering certifications as just one aspect of a holistic set of skills and qualifications. The analogy of treating yourself as a character in an RPG game and acquiring different ""stats"" was a unique and effective way to convey the idea. Your breakdown of the various stats, such as consistency, communication, technical ability, and formal education, provided a clear framework for evaluating one's readiness for a career in cybersecurity. The comparison between Security Plus and Google's cyber security program was also intriguing, highlighting each option's strengths and considerations. Thank you for sharing this valuable information!"	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyihohKb7PM4VDWQCV4AaABAg	UgyihohKb7PM4VDWQCV4AaABAg	2023-07-03T15:42:02Z	LweW1RypjD4
Rosalind Onyeka	http://www.youtube.com/channel/UCfwyhOOqOgvM1GPu7avv8lw	"CISO				  In some cases, individuals with CompTIA Security+ may still struggle to find job opportunities due to the high level of competition and demand"	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwupNmEixdJbe8iLfF4AaABAg	UgwupNmEixdJbe8iLfF4AaABAg	2023-07-05T14:02:33Z	LweW1RypjD4
James Yoon	http://www.youtube.com/channel/UCjHZJNd5oCMayvBLG-8zvuQ	CISO Love the video Josh. Are there any students in your cybersecurity course that was able to successfully get a job in cyber security without any prior experience in IT?	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugwp3hMkB9NY4wPJyp14AaABAg	Ugwp3hMkB9NY4wPJyp14AaABAg	2023-07-03T18:23:22Z	LweW1RypjD4
Level Zero	http://www.youtube.com/channel/UCozVayJtNSRkyPlFvR7J28w	CISO I agree with your take 100%, certs can't be the your only item	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwUUOI1EweDl3gc1Zp4AaABAg	UgwUUOI1EweDl3gc1Zp4AaABAg	2023-07-03T16:13:33Z	LweW1RypjD4
Faris	http://www.youtube.com/channel/UCYEM68jLnfE3DuzsPjGXf7Q	CISO I agree on this sentiment due to my personal experience and instead of the RPG system, how I see it is;   Experience is King.   Projects are Queen.  Skills are Knight. Education are Rooks.  Certificates are Bishop.  This makes sense to me when I rank them.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyKXZixF9b6yT02sot4AaABAg	UgyKXZixF9b6yT02sot4AaABAg	2023-07-04T01:44:31Z	LweW1RypjD4
Werna kiljorr	http://www.youtube.com/channel/UCOsL3ZnpCI5-On15x2NLPTQ	"CISO				  The certification equips you with the skills to implement and maintain secure network infrastructures, detect and respond to security incidents, and develop organizational security policies."	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwlhFABpV6aCMaKtAh4AaABAg	UgwlhFABpV6aCMaKtAh4AaABAg	2023-07-05T13:23:09Z	LweW1RypjD4
Pang Lee	http://www.youtube.com/channel/UCdX6ARTUxtWDyVuTObbblpQ	(CISO) I agree on the cost. Security+ is much more expensive however it is worth it to put it on resume and to get interviews.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=Ugz3AHBI1YM0GuGzvvF4AaABAg	Ugz3AHBI1YM0GuGzvvF4AaABAg	2023-07-03T15:46:02Z	LweW1RypjD4
Christopher Charles	http://www.youtube.com/channel/UCwgfWzf1Y6F5-jOKKC87Ttg	CISO You gave me a lot to think about analyzing my personal stats from a holistic standpoint.	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgzG3ctuEWGQEp0fwhp4AaABAg	UgzG3ctuEWGQEp0fwhp4AaABAg	2023-07-05T04:50:00Z	LweW1RypjD4
Anime Leech	http://www.youtube.com/channel/UC8tVxhms1BePKujTzr3TjOg	CISO Thanks josh	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgyyeTvJbZ2sakPDlRR4AaABAg	UgyyeTvJbZ2sakPDlRR4AaABAg	2023-07-03T23:54:58Z	LweW1RypjD4
MK	http://www.youtube.com/channel/UC5lfZatdfq2AO4CFO_VqReA	CISO I love your video would like to see more on how to build a portfolio and resume examples, personally I find iit hard coming from a Sales industry, only communication and dealing with stressful enviroments	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgwjAa9Z0FTqkNJgN-B4AaABAg	UgwjAa9Z0FTqkNJgN-B4AaABAg	2023-07-04T02:45:40Z	LweW1RypjD4
Juan Ochoa	http://www.youtube.com/channel/UCzDPeyeXXZQ98ICt4HVo8Hw	CISO what would be the best cert to get if I cant go to college ? security + is one and I have google but it never looks like enough is udemy a good cert too?	https://www.youtube.com/watch?v=LweW1RypjD4&lc=UgxhiXhb_7HOt1IlILB4AaABAg	UgxhiXhb_7HOt1IlILB4AaABAg	2023-07-03T16:02:00Z	LweW1RypjD4
